2025-04-10 10:36:13.3326 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2025-04-10 10:36:17.4013 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | No candidates found for the request path '/swagger/v1/swagger.json' 
2025-04-10 10:36:17.4013 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request did not match any endpoints 
2025-04-10 10:36:17.7532 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HNBO1B0I4JDG" sending HEADERS frame for stream ID 13 with length 65 and flags END_HEADERS. 
2025-04-10 10:36:17.7532 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HNBO1B0I4JDG" sending DATA frame for stream ID 13 with length 11899 and flags NONE. 
2025-04-10 10:36:17.7661 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HNBO1B0I4JDG" sending DATA frame for stream ID 13 with length 0 and flags END_STREAM. 
2025-04-10 10:36:17.7661 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request finished HTTP/2 GET https://localhost:7256/swagger/v1/swagger.json - 200 - application/json;charset=utf-8 364.7384ms 
2025-04-10 10:36:24.5109 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Authentication of the HTTPS connection timed out. 
2025-04-10 10:36:24.5161 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HNBO1B0I4JDE" stopped. 
2025-04-10 10:36:24.5161 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HNBO1B0I4JDE" sending FIN because: "The Socket transport's send loop completed gracefully." 
2025-04-10 10:36:24.6167 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware | Authentication of the HTTPS connection timed out. 
2025-04-10 10:36:24.6167 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Connections | Connection id "0HNBO1B0I4JDF" stopped. 
2025-04-10 10:36:24.6167 | DEBUG | Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets | Connection id "0HNBO1B0I4JDF" sending FIN because: "The Socket transport's send loop completed gracefully." 
2025-04-10 10:36:54.9370 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HNBO1B0I4JDG" received HEADERS frame for stream ID 15 with length 29 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-04-10 10:36:54.9370 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HNBO1B0I4JDG" received WINDOW_UPDATE frame for stream ID 15 with length 4 and flags 0x0. 
2025-04-10 10:36:54.9370 | INFO | Microsoft.AspNetCore.Hosting.Diagnostics | Request starting HTTP/2 GET https://localhost:7256/Cars - - - 
2025-04-10 10:36:54.9370 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed. 
2025-04-10 10:36:54.9370 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | 1 candidate(s) found for the request path '/Cars' 
2025-04-10 10:36:54.9546 | DEBUG | Microsoft.AspNetCore.Routing.Matching.DfaMatcher | Endpoint 'CarRental.Controllers.CarsController.GetAllCars (CarRental)' with route pattern 'Cars' is valid for the request path '/Cars' 
2025-04-10 10:36:54.9546 | DEBUG | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | Request matched endpoint 'CarRental.Controllers.CarsController.GetAllCars (CarRental)' 
2025-04-10 10:36:54.9546 | TRACE | Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware | The endpoint does not specify the IRequestSizeLimitMetadata. 
2025-04-10 10:36:54.9546 | DEBUG | Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware | Static files was skipped as the request already matched an endpoint. 
2025-04-10 10:36:54.9546 | INFO | Microsoft.AspNetCore.Routing.EndpointMiddleware | Executing endpoint 'CarRental.Controllers.CarsController.GetAllCars (CarRental)' 
2025-04-10 10:36:55.0008 | INFO | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Route matched with {action = "GetAllCars", controller = "Cars"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] GetAllCars(CarRental.ApplicationServices.API.Domain.CarsReqAndResp.GetCarsRequest) on controller CarRental.Controllers.CarsController (CarRental). 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of authorization filters (in the following order): None 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of resource filters (in the following order): None 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of exception filters (in the following order): None 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000) 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing controller factory for controller CarRental.Controllers.CarsController (CarRental) 
2025-04-10 10:36:55.0008 | INFO | CarRental.Controllers.CarsController | We are in Cars 
2025-04-10 10:36:55.0008 | DEBUG | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executed controller factory for controller CarRental.Controllers.CarsController (CarRental) 
2025-04-10 10:36:55.0309 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder | Attempting to bind parameter 'request' of type 'CarRental.ApplicationServices.API.Domain.CarsReqAndResp.GetCarsRequest' ... 
2025-04-10 10:36:55.0309 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinder | Attempting to bind parameter 'request' of type 'CarRental.ApplicationServices.API.Domain.CarsReqAndResp.GetCarsRequest' using the name '' in request data ... 
2025-04-10 10:36:55.0309 | DEBUG | Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder | Attempting to bind property 'CarRental.ApplicationServices.API.Domain.CarsReqAndResp.GetCarsRequest.Brand' of type 'System.String' using the name 'Brand' in request data ... 
